customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Churn,age,zipcode
4431-EDMIQ,Female,0,Yes,Yes,7,No,41,47103
0306-JAELE,Male,0,No,No,5,Yes,18,84548
6227-HWPWX,Female,0,No,Yes,15,Yes,47,14624
0486-LGCCH,Male,0,Yes,Yes,11,No,32,56254
0447-BEMNG,Female,0,Yes,No,48,Yes,32,37726
4612-SSVHJ,Female,1,No,No,20,No,71,91312
5168-MQQCA,Female,0,Yes,No,72,No,48,52587
5949-XIKAE,Female,0,Yes,Yes,8,Yes,34,32573
7971-HLVXI,Male,0,Yes,Yes,72,No,58,21221
9094-AZPHK,Female,0,No,No,15,No,27,45164
3649-JPUGY,Male,0,No,No,72,No,38,79005
4472-LVYGI,Female,0,Yes,Yes,0,No,32,45925
8372-JUXUI,Male,0,No,Yes,1,Yes,15,70635
3552-CTCYF,Male,0,Yes,Yes,63,No,30,42579
6778-YSNIH,Female,0,No,No,2,No,24,32191
0388-EOPEX,Female,0,Yes,No,2,Yes,41,58532
5756-OZRIO,Male,1,Yes,No,61,No,64,63202
6579-JPICP,Male,0,No,No,1,No,27,84767
8205-OTCHB,Male,0,No,No,22,Yes,15,71958
4134-BSXLX,Male,0,Yes,No,28,No,22,19518
0505-SPOOW,Female,0,Yes,No,70,No,37,96273
6235-VDHOM,Female,1,No,No,5,Yes,73,86616
7783-YKGDV,Female,0,No,No,12,Yes,16,16872
4374-YMUSQ,Male,0,No,No,34,No,19,64530
4513-CXYIX,Female,1,Yes,No,71,No,71,90690
3957-HHLMR,Female,0,Yes,Yes,70,No,47,13917
7803-XOCCZ,Female,0,Yes,Yes,52,No,33,85685
5736-YEJAX,Male,0,No,Yes,69,No,17,55107
5609-CEBID,Female,1,No,No,20,Yes,77,40615
8981-FJGLA,Male,0,No,Yes,11,No,42,32394
7218-HKQFK,Male,0,Yes,No,2,Yes,25,40756
4636-QRJKY,Female,0,Yes,Yes,6,Yes,54,86529
1135-LMECX,Female,0,No,No,1,No,30,64058
4332-MUOEZ,Male,1,Yes,Yes,20,No,61,90370
8535-SFUTN,Male,0,No,No,61,No,57,24578
5956-VKDTT,Female,1,Yes,No,5,Yes,64,58633
8677-HDZEE,Female,0,No,No,56,No,29,19193
2475-MROZF,Male,0,No,No,30,No,31,27223
9412-GHEEC,Male,0,No,No,40,Yes,51,90479
3482-ABPKK,Female,0,No,No,28,No,46,69928
6705-LXORM,Female,1,Yes,No,5,No,73,15216
0257-ZESQC,Female,1,Yes,No,27,Yes,62,31987
7531-GQHME,Male,0,No,No,12,No,41,41350
5174-ITUMV,Male,0,Yes,Yes,67,No,41,26059
4109-CYRBD,Male,1,Yes,No,29,No,71,18113
0913-XWSCN,Male,0,Yes,Yes,55,No,36,75839
6825-UYPFK,Female,0,No,No,23,Yes,29,28440
8397-MVTAZ,Male,0,Yes,No,34,Yes,54,46196
0750-EBAIU,Male,0,No,No,52,No,15,12064
8606-CIQUL,Male,1,Yes,Yes,72,No,62,46816
3571-DPYUH,Male,0,Yes,Yes,58,No,35,10662
7601-GNDYK,Male,0,Yes,Yes,35,No,51,55139
0356-OBMAC,Female,1,No,No,56,No,77,27774
8067-NIOYM,Female,0,Yes,Yes,24,No,16,87949
1403-GYAFU,Male,0,Yes,Yes,70,No,19,98904
4234-XTNEA,Male,0,No,No,2,No,55,24541
1297-VQDRP,Male,1,Yes,Yes,68,No,70,76956
9282-IZGQK,Female,0,No,No,1,Yes,41,80692
5348-CAGXB,Male,0,No,No,12,No,23,40424
0621-HJWXJ,Female,0,Yes,No,63,No,25,94512
5844-QVTAT,Female,0,Yes,Yes,33,No,33,75479
8905-IAZPF,Female,0,Yes,No,69,No,25,26559
5394-MEITZ,Female,0,Yes,Yes,60,No,55,78258
6859-QNXIQ,Female,0,Yes,Yes,72,No,32,77503
2782-LFZVW,Female,0,No,No,11,No,44,42490
2866-IKBTM,Female,0,No,No,1,No,56,89268
1342-JPNKI,Male,0,No,No,10,Yes,18,13711
2817-NTQDO,Male,0,No,No,13,Yes,36,99194
7129-AZJDE,Male,0,Yes,Yes,34,No,27,84388
6986-IJDHX,Male,0,Yes,Yes,39,Yes,28,71284
2560-PPCHE,Female,0,No,No,65,No,33,54192
4676-MQUEA,Male,1,Yes,No,50,No,70,66880
8138-EALND,Male,0,No,No,15,No,21,39170
3580-HYCSP,Male,0,Yes,Yes,72,No,33,56128
1352-HNSAW,Female,0,Yes,Yes,72,No,28,80758
2075-PUEPR,Male,0,Yes,Yes,55,No,40,62916
1982-FEBTD,Female,0,Yes,Yes,23,No,31,89394
5301-GAUUY,Male,0,No,No,32,Yes,31,33006
5791-KAJFD,Female,0,Yes,Yes,56,No,35,34348
2654-VBVPB,Female,0,No,No,1,No,44,62011
1154-HYWWO,Male,0,No,No,38,No,34,13801
2501-XWWTZ,Male,0,No,No,11,No,37,65652
3716-UVSPD,Male,0,No,No,1,No,59,87623
6815-ABQFQ,Male,0,Yes,No,56,No,34,95263
7343-EOBEU,Male,0,Yes,No,3,No,46,65322
3701-SFMUH,Male,0,Yes,Yes,7,No,33,84954
6103-LIANB,Male,0,Yes,Yes,59,No,58,33553
7319-VENRZ,Male,0,No,No,7,No,43,57953
5846-NEQVZ,Male,0,Yes,Yes,71,No,34,99830
6967-QIQRV,Male,0,Yes,Yes,15,No,49,20353
5781-RFZRP,Male,0,Yes,No,71,No,41,72805
0939-YAPAF,Female,0,No,No,35,Yes,57,39572
0308-IVGOK,Female,0,No,No,11,No,41,16019
7293-LSCDV,Female,0,Yes,Yes,60,No,34,89429
7025-WCBNE,Male,1,No,No,47,No,68,94029
5756-JYOJT,Female,0,No,No,11,No,30,29001
4710-FDUIZ,Male,0,Yes,No,56,Yes,27,12574
6030-REHUX,Female,1,Yes,No,28,No,66,78232
9548-LIGTA,Male,0,Yes,No,61,No,58,74370
5150-LJNSR,Male,0,Yes,Yes,31,No,50,20565
8270-RKSAP,Male,0,No,No,9,No,55,65247
6522-YRBXD,Male,1,Yes,No,35,No,64,30456
2640-LYMOV,Male,0,No,No,2,No,50,77688
1218-VKFPE,Female,0,Yes,Yes,12,Yes,45,48874
3627-FHKBK,Female,0,No,No,1,Yes,39,29602
2865-TCHJW,Female,1,No,No,4,Yes,67,96467
1423-BMPBQ,Female,0,Yes,Yes,1,No,16,31216
2393-DIVAI,Female,0,No,No,3,No,56,82916
5192-EBGOV,Female,1,No,No,1,Yes,69,79471
4568-KNYWR,Male,0,No,No,52,No,36,76331
8752-IMQOS,Male,0,Yes,Yes,5,No,24,25931
0742-LAFQK,Male,0,Yes,No,72,No,19,69622
0795-LAFGP,Male,0,Yes,Yes,71,No,39,55883
0619-OLYUR,Male,0,Yes,No,72,No,19,87346
5512-IDZEI,Male,0,Yes,Yes,46,No,40,81046
0459-SPZHJ,Male,0,Yes,Yes,63,No,21,53001
0215-BQKGS,Male,0,No,No,30,No,15,27647
9244-ZVAPM,Male,0,No,No,1,No,59,85909
0719-SYFRB,Female,0,No,No,12,Yes,29,47556
8208-EUMTE,Male,0,No,No,16,No,54,70124
5172-MIGPM,Male,0,No,No,4,No,41,98404
1710-RCXUS,Male,0,Yes,No,51,No,45,57831
0374-FIUCA,Male,0,Yes,No,65,No,51,59238
5839-SUYVZ,Male,0,No,No,16,No,49,86022
5173-ZXXXL,Male,0,No,No,2,No,22,34576
1096-ADRUX,Female,0,Yes,Yes,66,No,18,51369
2001-MCUUW,Male,0,No,No,46,No,52,91833
2731-GJRDG,Female,0,No,No,32,No,54,15134
4723-BEGSG,Male,0,Yes,No,72,No,28,34467
6516-NKQBO,Male,0,Yes,Yes,38,No,47,40773
8672-OAUPW,Male,0,No,Yes,51,No,19,41709
8207-DMRVL,Male,0,Yes,Yes,72,No,52,85241
3419-SNJJD,Female,1,Yes,No,65,Yes,62,88499
6543-CPZMK,Male,0,Yes,Yes,9,Yes,53,50728
4765-OXPPD,Female,0,Yes,Yes,9,Yes,20,61579
2804-ETQDK,Male,0,No,Yes,66,No,58,44948
6689-VRRTK,Female,1,No,No,44,No,69,63351
7138-GIRSH,Male,0,No,No,50,No,17,93937
9396-ZSFLL,Female,0,No,No,15,No,28,45762
6464-KEXXH,Male,0,No,No,8,No,38,95559
7134-MJPDY,Female,1,No,No,66,No,61,39285
5240-CAOYT,Female,0,No,No,57,No,49,95781
4059-IIEBK,Female,0,No,No,7,No,24,32090
4881-JVQOD,Male,1,Yes,Yes,10,No,67,43611
0516-UXRMT,Female,0,No,No,62,No,56,49582
4851-BQDNX,Male,0,Yes,Yes,40,No,35,53076
5148-HKFIR,Female,0,No,No,20,No,45,72875
1009-IRMNA,Female,0,No,No,7,Yes,22,84392
3003-CMDUU,Female,0,Yes,No,25,No,56,37912
5016-IBERQ,Male,0,Yes,No,23,No,15,33685
6797-UCJHZ,Female,1,Yes,No,66,No,64,25095
2469-DTSGX,Female,1,No,No,72,No,64,71002
4554-YGZIH,Male,1,Yes,No,49,Yes,67,77894
5099-BAILX,Male,1,Yes,Yes,43,Yes,67,28092
9931-KGHOA,Female,0,Yes,No,46,No,42,47149
1775-KWJKQ,Male,0,Yes,Yes,72,No,21,91470
7665-VIGUD,Male,0,No,No,10,No,28,86676
9411-TPQQV,Female,0,No,No,40,No,50,66654
7207-RMRDB,Female,0,Yes,Yes,65,Yes,46,58134
7954-MLBUN,Male,0,No,No,31,No,38,53259
2077-DDHJK,Female,0,Yes,No,68,No,45,50133
4913-EHYUI,Male,1,Yes,Yes,56,Yes,68,68211
0195-IESCP,Male,0,Yes,No,10,Yes,46,59207
9574-BOSMD,Male,0,Yes,Yes,68,No,49,50667
4580-TMHJU,Female,0,Yes,Yes,43,Yes,47,56808
0970-ETWGE,Male,0,No,No,1,Yes,18,13456
4908-XAXAY,Female,1,No,No,49,No,71,50169
8404-VLQFB,Female,0,Yes,Yes,15,No,21,36598
1626-ERCMM,Male,1,Yes,No,20,Yes,66,81309
0887-HJGAR,Male,0,No,No,1,Yes,46,63032
2391-IPLOP,Male,0,Yes,Yes,50,No,16,73436
5644-PDMZC,Female,1,No,No,2,Yes,76,85482
3509-GWQGF,Male,1,No,No,24,No,61,16661
9576-ANLXO,Female,0,No,No,3,Yes,55,41352
2024-BASKD,Female,0,No,No,1,Yes,28,23863
5845-BZZIB,Male,0,Yes,Yes,35,No,16,64331
1140-UKVZG,Female,0,No,No,17,No,27,37133
4160-AMJTL,Female,1,No,No,8,Yes,62,15406
5183-SNMJQ,Male,0,No,No,10,No,17,30870
8100-PNJMH,Male,0,Yes,Yes,68,No,42,86668
7838-LAZFO,Male,0,Yes,No,45,No,37,55541
4464-JCOLN,Male,0,Yes,Yes,2,Yes,47,87419
2085-JVGAD,Male,0,Yes,No,37,No,43,92856
5650-VDUDS,Female,0,No,No,4,Yes,46,28898
8095-WANWK,Female,0,No,No,10,No,31,16217
3030-ZKIWL,Male,0,No,No,1,No,24,84066
9565-FLVCG,Male,0,Yes,Yes,65,No,30,23616
8755-OGKNA,Female,0,Yes,Yes,57,No,49,81996
2800-VEQXM,Female,0,No,No,3,No,24,41952
7538-GWHML,Female,0,No,No,2,Yes,33,69691
5533-RJFTJ,Male,0,No,No,49,No,31,76321
3859-CVCET,Female,0,No,No,4,Yes,53,54765
0214-JHPFW,Female,0,Yes,No,70,No,24,45907
5642-MHDQT,Female,0,Yes,Yes,53,No,43,68237
3088-FVYWK,Male,0,Yes,Yes,53,No,29,96449
3276-HDUEG,Female,0,No,No,1,Yes,36,59483
9092-GDZKO,Male,0,No,No,22,No,19,38375
0823-HSCDJ,Male,1,No,No,52,Yes,74,23021
3729-OWRVL,Male,1,No,No,65,No,73,21535
2324-AALNO,Female,0,No,No,48,No,53,43087
0822-GAVAP,Female,0,No,No,2,Yes,28,48892
5760-IFJOZ,Male,0,No,No,3,No,15,40250
2826-UWHIS,Male,0,Yes,No,45,No,39,67513
1448-PWKYE,Male,0,Yes,Yes,1,Yes,39,60395
7501-IWUNG,Female,0,Yes,Yes,61,No,22,17420
4957-TREIR,Male,0,No,No,3,No,21,65545
7251-LJBQN,Female,1,No,No,40,No,61,31266
8040-MNRTF,Female,0,No,No,1,No,28,44134
1536-HBSWP,Female,0,No,No,1,No,44,34623
5313-FPXWG,Male,0,No,No,51,No,53,54153
0067-DKWBL,Male,1,No,No,2,Yes,71,80274
0946-FKYTX,Male,0,No,No,52,No,46,49111
5076-YVXCM,Male,0,No,No,51,No,51,21817
8262-COGGB,Male,0,No,No,1,No,40,13264
6663-JOCQO,Male,0,Yes,Yes,31,No,42,63770
9620-QJREV,Male,0,No,Yes,47,No,22,93927
2276-YDAVZ,Female,0,No,No,3,Yes,51,44732
2682-KEVRP,Female,1,No,No,22,No,60,70900
2480-JZOSN,Female,0,Yes,No,1,No,32,90264
0078-XZMHT,Male,0,Yes,No,72,No,56,29914
5896-NPFWW,Male,0,Yes,Yes,3,Yes,16,56694
9978-HYCIN,Male,1,Yes,Yes,47,No,61,98254
8338-QIUNR,Male,0,Yes,Yes,72,No,55,36903
1525-LNLOJ,Male,0,Yes,Yes,66,No,24,89809
9450-TRJUU,Male,0,No,No,35,No,46,13279
1766-GKNMI,Male,0,No,No,29,No,57,14921
6942-LBFDP,Female,0,No,No,2,No,22,17448
1456-TWCGB,Male,0,No,No,4,No,26,74567
7133-VBDCG,Female,0,No,No,25,Yes,26,69328
7596-ZYWBB,Female,0,No,No,65,No,45,62740
8329-UTMVM,Male,1,No,No,27,No,68,92245
3014-WJKSM,Male,0,Yes,No,29,No,40,95349
3347-YJZZE,Male,0,Yes,Yes,29,No,57,21128
1029-QFBEN,Male,0,No,No,1,Yes,26,37268
7929-DMBCV,Female,0,Yes,No,20,No,25,14268
9661-JALZV,Female,0,No,No,58,No,59,38221
5433-KYGHE,Female,0,No,Yes,14,No,48,10446
4312-KFRXN,Male,0,Yes,No,72,No,38,90405
5575-TPIZQ,Male,0,No,No,46,No,55,29597
0114-IGABW,Female,0,Yes,No,71,No,49,72206
9944-AEXBM,Male,0,No,No,32,No,23,25943
1853-ARAAQ,Female,0,No,No,26,No,29,36712
6952-OMNWB,Male,1,Yes,No,68,No,68,51432
4697-LUPSU,Male,0,Yes,Yes,2,No,36,52784
8434-VGEQQ,Male,0,Yes,Yes,61,No,15,53403
4952-YSOGZ,Female,0,Yes,Yes,4,Yes,43,84474
1589-AGTLK,Male,0,No,No,3,Yes,41,20119
5244-IRFIH,Male,1,Yes,No,33,Yes,77,76561
6549-YMFAW,Male,1,Yes,No,9,No,74,91950
4950-HKQTE,Female,0,No,No,22,No,59,91637
6786-OBWQR,Female,0,Yes,Yes,5,No,35,77365
2684-EIWEO,Female,1,No,No,30,Yes,74,10853
2753-JMMCV,Male,0,No,No,65,No,23,47501
6439-GTPCA,Female,0,No,No,45,Yes,21,13317
6621-YOBKI,Male,0,No,No,5,No,52,18755
1216-JWVUX,Male,0,Yes,Yes,25,No,34,32869
7564-GHCVB,Female,0,Yes,Yes,72,No,17,38881
1173-NOEYG,Female,0,Yes,No,27,No,23,68963
7595-EHCDL,Male,0,Yes,Yes,32,No,20,89896
6647-ZEDXT,Female,0,No,No,30,No,53,39314
2521-NPUZR,Male,0,Yes,No,70,No,47,82825
1307-TVUFB,Male,1,No,No,42,No,70,40493
7503-MIOGA,Female,1,Yes,No,72,No,76,62573
4381-MHQDC,Female,0,No,No,47,No,38,52382
6923-JHPMP,Female,0,No,No,2,No,40,20214
5138-WVKYJ,Male,0,No,No,10,Yes,27,12406
4018-PPNDW,Female,0,Yes,Yes,61,No,22,72830
1635-FJFCC,Female,0,No,No,5,No,32,30899
2499-AJYUA,Female,1,Yes,No,72,No,69,88167
6919-ELBGL,Male,1,Yes,Yes,72,No,79,13777
3966-HRMZA,Female,1,No,No,3,No,69,50690
6425-JWTDV,Male,0,Yes,No,48,No,52,26114
8405-IGQFX,Female,0,No,No,63,No,38,55715
8224-IVVPA,Female,0,No,No,27,No,27,19623
9477-LGWQI,Male,0,Yes,Yes,70,No,42,61394
1410-RSCMR,Male,0,Yes,Yes,7,No,28,24908
3115-CZMZD,Male,0,No,Yes,0,No,50,51564
0139-IVFJG,Female,0,Yes,No,2,No,21,23443
6683-VLCTZ,Male,1,No,No,20,Yes,75,62147
5730-DBDSI,Male,0,No,No,66,No,22,13587
0030-FNXPP,Female,0,No,No,3,No,36,75639
2189-WWOEW,Female,0,No,Yes,15,Yes,44,15270
5684-FJVYR,Female,0,Yes,Yes,72,No,20,17836
4013-GUXND,Male,0,No,No,1,No,47,52531
1894-IGFSG,Female,0,No,No,22,Yes,30,60603
7379-POKDZ,Male,0,Yes,No,3,Yes,54,84338
1266-NZYUI,Female,0,Yes,Yes,72,No,33,79385
7969-FFOWG,Male,0,Yes,Yes,65,No,42,26048
4718-DHSMV,Female,0,No,No,11,No,25,18147
5175-WLYXL,Male,0,No,No,22,No,54,70953
7817-OMJNA,Male,0,No,No,14,No,26,42067
8728-SKJLR,Male,0,No,No,41,No,36,95298
3137-NYQQI,Male,0,Yes,No,17,No,44,44007
7706-DZNKK,Male,0,No,No,11,No,51,82260
0236-HFWSV,Male,0,No,No,15,Yes,30,74036
3900-AQPHZ,Female,0,No,No,1,Yes,35,50461
5842-POCOP,Female,0,Yes,No,5,Yes,52,88004
2037-XJFUP,Male,0,Yes,No,33,Yes,39,58034
8823-RLPWL,Female,0,Yes,No,72,No,22,29079
9505-SQFSW,Female,0,Yes,Yes,3,No,26,26885
7314-OXENN,Male,0,No,No,2,Yes,57,11253
3758-CKOQL,Female,0,Yes,No,59,No,59,95687
0322-CHQRU,Male,0,No,No,2,Yes,56,76353
5676-CFLYY,Male,0,Yes,Yes,71,No,34,93589
7521-AFHAB,Female,0,Yes,Yes,5,No,37,35527
0285-INHLN,Male,0,Yes,Yes,27,No,50,69394
4678-DVQEO,Female,0,No,No,1,Yes,16,92991
5125-CNDSP,Male,0,No,Yes,63,No,19,48521
0691-IFBQW,Female,1,No,No,46,Yes,75,68076
4992-LTJNE,Male,0,Yes,Yes,72,No,35,45356
2202-OUTMO,Female,0,Yes,No,34,No,48,98713
0810-BDHAW,Female,0,Yes,Yes,24,No,34,48401
0229-LFJAF,Male,0,No,No,72,No,16,59942
7131-ZQZNK,Female,0,Yes,Yes,60,No,56,91646
3442-ZHHCC,Male,0,No,No,68,No,30,72216
5726-CVNYA,Female,0,Yes,Yes,8,No,37,92128
9871-ELEYA,Female,0,No,Yes,34,No,23,49841
4257-GAESD,Female,0,No,No,6,No,48,56057
5173-WXOQV,Male,0,Yes,No,2,No,27,10796
2040-OBMLJ,Male,0,No,No,31,No,21,91792
6286-ZHAOK,Female,0,Yes,Yes,20,No,38,64511
3807-XHCJH,Female,0,Yes,Yes,1,No,45,75223
3009-JWMPU,Male,0,No,No,62,Yes,15,69145
5671-RQRLP,Female,1,Yes,No,70,No,77,77582
1450-GALXR,Female,0,No,No,10,Yes,30,22939
8859-AXJZP,Male,0,Yes,Yes,39,No,18,69721
3174-AKMAS,Female,0,Yes,No,46,No,25,61185
3138-BKYAV,Male,0,No,No,6,Yes,39,75770
9926-PJHDQ,Female,0,Yes,Yes,72,No,46,31697
7382-DFJTU,Male,0,No,No,18,No,57,91236
2798-NYLMZ,Male,0,Yes,No,71,No,48,61898
4289-DTDKW,Male,0,Yes,No,40,Yes,55,79729
1820-TQVEV,Male,0,No,No,1,Yes,53,55968
2239-JALAW,Male,0,No,No,58,Yes,38,60912
4853-RULSV,Male,0,No,No,70,Yes,54,60557
8098-TDCBU,Female,0,Yes,No,42,No,35,55208
3551-GAEGL,Male,0,Yes,Yes,34,No,17,31373
4785-NKHCX,Male,1,No,No,5,No,70,99435
3196-NVXLZ,Female,0,No,No,25,No,24,12386
6275-YDUVO,Female,0,No,No,2,Yes,20,96748
0036-IHMOT,Female,0,Yes,Yes,55,No,58,84993
0115-TFERT,Male,0,Yes,No,21,Yes,54,80838
4178-EGMON,Male,0,Yes,No,70,No,34,23435
4220-TINQT,Female,0,Yes,No,61,No,34,85546
5318-YKDPV,Male,0,Yes,Yes,43,No,24,86738
7975-TZMLR,Male,0,No,No,47,No,42,99264
0295-QVKPB,Male,0,No,No,5,No,35,92013
4335-BSMJS,Female,0,No,No,62,No,45,62515
2311-QYMUQ,Female,0,Yes,Yes,16,Yes,57,61505
3643-AHCFP,Male,1,Yes,No,7,Yes,78,50382
9146-JRIOX,Female,0,Yes,Yes,14,No,34,29386
3104-OWCGK,Male,0,Yes,Yes,60,Yes,56,56992
5337-IIWKZ,Male,0,Yes,Yes,34,No,49,45723
9101-BWFSS,Female,0,Yes,No,50,Yes,35,46805
9650-VBUOG,Male,0,Yes,Yes,38,No,17,69711
3487-EARAT,Female,0,Yes,Yes,70,No,58,39656
2672-TGEFF,Female,0,Yes,Yes,37,No,59,38051
9231-ZJYAM,Female,1,No,No,4,Yes,69,60609
4250-WAROZ,Male,1,Yes,Yes,60,No,78,81977
8184-WMOFI,Male,0,Yes,Yes,62,No,33,84724
6982-SSHFK,Male,0,No,No,1,Yes,47,91085
6092-QZVPP,Male,0,No,No,36,No,28,88947
4625-LAMOB,Male,0,No,No,44,No,54,97213
0727-BMPLR,Female,1,No,No,55,Yes,70,15105
0392-BZIUW,Female,0,Yes,No,72,No,18,84356
1038-ZAGBI,Female,0,Yes,Yes,12,Yes,56,64445
6549-NNDYT,Female,0,No,No,13,No,17,54537
3027-ZTDHO,Male,0,No,No,1,Yes,49,83250
0422-OHQHQ,Female,0,Yes,Yes,15,No,43,79586
6916-HIJSE,Female,0,No,No,65,No,54,81279
2316-ESMLS,Female,0,Yes,Yes,12,No,39,90965
9778-OGKQZ,Male,0,Yes,No,72,No,59,41714
7408-OFWXJ,Female,0,Yes,Yes,72,No,52,72949
6007-TCTST,Female,0,Yes,Yes,72,No,39,29961
2252-NKNSI,Male,0,No,Yes,52,No,49,11682
8713-IGZSO,Male,0,No,No,2,No,21,30135
7905-TVXTA,Female,0,No,No,5,No,18,63294
7695-PKLCZ,Female,0,No,No,68,No,27,57284
2382-BCKQJ,Female,0,No,Yes,62,Yes,31,84916
8374-UULRV,Male,0,No,No,72,No,52,22605
2207-NHRJK,Male,0,No,No,1,Yes,53,18392
3224-DFQNQ,Female,0,Yes,No,66,No,54,70128
5275-PMFUT,Male,0,Yes,Yes,72,No,25,13874
4795-UXVCJ,Male,0,No,No,26,No,37,64698
9777-IQHWP,Male,0,Yes,Yes,64,No,25,55588
0947-MUGVO,Male,1,Yes,No,20,Yes,75,71394
9944-HKVVB,Female,0,No,No,3,Yes,25,17983
4124-MMETB,Male,0,No,No,22,Yes,49,92719
3671-SHRSP,Male,0,Yes,No,4,Yes,52,69497
0979-MOZQI,Male,0,Yes,No,62,No,29,23779
2732-ISEZX,Female,0,No,No,5,No,33,41546
3313-QKNKB,Male,0,Yes,No,59,Yes,35,96509
0323-XWWTN,Male,0,No,Yes,3,No,56,95224
1937-OTUKY,Female,0,Yes,No,72,No,25,81952
1573-LGXBA,Male,0,Yes,Yes,57,No,56,71337
1764-VUUMT,Male,0,No,Yes,66,No,38,94325
5073-WXOYN,Female,0,No,No,60,Yes,21,71072
4713-ZBURT,Male,0,No,Yes,45,No,40,96310
3050-GBUSH,Female,0,No,No,3,No,21,14285
0207-MDKNV,Female,0,No,No,15,Yes,27,74993
7876-AEHIG,Female,0,No,Yes,51,No,27,47884
7945-HLKEA,Female,0,No,No,60,No,34,68042
9342-VNIMQ,Male,0,No,No,33,No,26,41254
9851-KIELU,Male,0,No,No,10,Yes,45,43560
3523-BRGUW,Male,1,No,No,26,No,74,46412
3908-BLSYF,Female,0,No,No,6,Yes,40,88297
3199-NPKCN,Female,0,Yes,No,67,No,33,57925
5170-PTRKA,Female,0,Yes,Yes,49,No,19,33125
4661-NJEUX,Male,0,No,No,1,No,29,66642
2123-AGEEN,Female,1,No,No,7,No,71,60476
1258-YMZNM,Female,1,No,No,27,No,72,12231
0048-LUMLS,Male,0,Yes,Yes,37,No,40,26145
7549-MYGPK,Female,0,Yes,Yes,63,Yes,55,61178
5898-IGSLP,Male,0,Yes,Yes,31,No,55,19223
3804-RVTGV,Male,0,Yes,Yes,50,Yes,34,26531
6259-WJQLC,Male,1,No,No,32,No,73,55409
9227-LUNBG,Female,0,No,No,1,Yes,25,18490
7997-EASSD,Female,0,Yes,No,63,No,36,34024
0730-KOAVE,Male,0,No,No,30,No,58,98326
8975-SKGRX,Male,0,Yes,No,71,No,29,50469
0678-RLHVP,Female,0,No,No,53,No,31,63542
4315-MURBD,Female,0,No,No,12,Yes,31,75062
2267-FPIMA,Male,0,Yes,No,50,No,54,32054
1051-GEJLJ,Female,0,No,No,2,No,38,95864
9734-YWGEX,Female,0,No,No,9,Yes,23,38557
2719-BDAQO,Male,0,No,No,17,Yes,57,45193
5285-MVEHD,Female,0,Yes,No,56,No,31,24781
0379-DJQHR,Male,0,Yes,Yes,67,No,47,52135
0781-LKXBR,Male,1,No,No,9,Yes,72,14534
5543-QDCRY,Male,0,No,No,4,No,56,54708
0297-RBCSG,Male,0,No,No,19,No,39,67220
4694-PHWFW,Female,0,No,Yes,8,No,36,21467
0835-JKADZ,Female,0,No,No,71,No,28,99277
1907-UBQFC,Male,1,No,No,10,Yes,64,68475
7508-SMHXL,Female,1,No,No,15,No,71,17520
3865-YIOTT,Male,0,Yes,Yes,72,No,40,37299
5993-BQHEA,Male,0,No,No,12,No,58,35040
6024-RUGGH,Male,0,Yes,Yes,72,No,39,69320
6513-EECDB,Male,1,Yes,No,1,Yes,74,18488
3956-CJUST,Female,1,No,No,23,No,71,70879
4079-WWQQQ,Male,0,No,No,72,No,40,62380
6103-BOCOU,Female,0,No,No,26,No,56,39455
5149-TGWDZ,Female,0,No,No,21,No,24,66224
7471-WNSUF,Male,0,Yes,No,60,No,18,23499
8942-DBMHZ,Male,0,No,No,12,No,45,39703
4301-VVZKA,Male,0,Yes,No,16,No,26,97534
9199-PWQVC,Female,0,Yes,No,63,No,47,16523
4824-GUCBY,Female,1,No,No,22,No,64,22789
5393-HJZSM,Female,0,Yes,Yes,32,No,50,18492
7074-IEVOJ,Female,1,No,No,3,Yes,63,28435
9625-QSTYE,Female,0,No,No,13,Yes,28,43848
0862-PRCBS,Female,0,Yes,Yes,68,No,41,30846
8812-ZRHFP,Female,0,Yes,Yes,30,No,38,49714
5146-CBVOE,Female,0,No,No,16,No,35,98755
0454-OKRCT,Male,0,No,No,33,No,33,84553
5787-KXGIY,Male,0,Yes,No,72,No,54,68167
4750-ZRXIU,Female,1,No,No,4,Yes,63,19127
4198-VFOEA,Female,0,No,No,12,No,40,59798
6630-UJZMY,Female,1,Yes,No,4,No,72,69012
5709-LVOEQ,Female,0,Yes,Yes,0,No,44,42933
6400-BWQKW,Female,0,No,No,6,Yes,18,50921
2692-AQCPF,Female,0,Yes,No,65,No,16,64959
0347-UBKUZ,Female,0,No,No,15,No,34,12134
0835-DUUIQ,Female,0,No,Yes,24,No,58,83333
0811-GSDTP,Female,0,No,Yes,13,No,58,78972
7567-ECMCM,Male,0,No,No,24,No,28,13196
6115-ZTBFQ,Female,0,Yes,No,72,No,48,54015
6353-BRMMA,Female,0,Yes,Yes,54,No,20,38329
6680-WKXRZ,Female,0,No,No,3,Yes,59,77288
6231-WFGFH,Male,0,Yes,Yes,4,No,26,10749
9904-EHEVJ,Female,1,Yes,Yes,32,No,64,75409
7028-DVOIQ,Male,1,No,No,35,Yes,79,79909
6169-PPETC,Male,0,Yes,Yes,35,No,45,46795
4208-UFFGW,Male,1,No,No,2,Yes,66,31067
8584-KMVXD,Female,0,No,No,8,No,22,32510
8467-WYNSR,Male,0,No,No,22,No,41,49724
0851-DFJKB,Female,0,No,No,15,No,59,29543
5382-SOYZL,Male,0,No,No,22,No,49,61701
